comments,sentiments,compound
I appreciate your contribution.,pos,0.4019
" Thank you bro. I actually ed at the 'try to talk always"".",pos,0.3612
Do you smoke?,neu,0.0
1) Wash it mouth twice daily..  the ideal way(before breakfast and after dinner),pos,0.5267
"2) avoid eating  foods with strong smell garlic,  onion etc ",pos,0.2732
3) floss your teeth at least once a day or 3times a week,neu,0.0
4) brush your tongue thoroughly ( you can get a medium  hard toothbrush  for your teeth and a hard brush for your tongue. ,neg,-0.2023
"5) get chewing gums with strong mint,  (orbit) to use during the day after you eat something  and can't assess  washing your mouth,  it will also help you not to keep your mouth closed for too long. ",pos,0.7184
6)hydration..... Drink plenty of water.,neu,0.0
Thanks bro. I have seen these products pop up a lot on Google during my search. They must really work,pos,0.4404
"No, I don't.",neg,-0.296
"The quality of the toothpaste you use counts as well.... Also ensure you brush your tongue very well.. Avoid close up... Avoid soft drinks especially coke family because they will reduce your mouth ph that way bacteria will be able to grow freely.  Avoid suya ,onions...",neg,-0.2347
"The smell may be coming from your stomach or throat if there is an infection. If not, you need to get an oral b toothbrush that can reach the back of your teeth. In the morning brush first without paste and floss in between your teeth and then brush with toothpaste thoroughly with the mindset that you want to remove as many bacteria from you mouth as possible. Brush thoroughly your tongue, under your tongue, gums, upper palate and your inner cheeks. Then rinse your mouth with mouthwash to handle the bacteria beyond the reach of your brush. Brush at least twice a day. Don't forget to use anti-bacteria toothpaste. Ask a sincere friend if the situation has improved. God bless you!",pos,0.9367
Hey text me I would help you out 08100945738,pos,0.4019
Sorry about your situation ok?  For your sake try and talk to this man on whatsapp he can surely help. He deal in some foreign health products which can cure your issue. Whatsapp or call but please be serious. 07035071971,pos,0.6956
"If you don't brush your tongue, then start today. Most stench from the mouth mostly emanates from the tongue and not your teeth.",neg,-0.5563
@freshbreathneed. tThe next time you visit a dentist  I think you should ask them to check if you have tonsil stones,neu,0.0
"If you were not born with the bad breath, I have suggestion for you. Go back to a dentist definitely not the first one you went to earlier, let them check you teeth, there is likely a tooth growing were it shouldn't. Trust me on this, I have a friend who had similar problem, my friend tried all methods you listed. Luckily for my friend, it was a ""very good"" dentist that discovered the tooth.",pos,0.8908
"If you were not born with the bad breath, I have suggestion for you. Go back to a dentist definitely not the first one you went to earlier, let them check you teeth, there is likely a tooth growing were it shouldn't. Trust me on this, I have a friend who had similar problem, my friend tried all methods you listed. Luckily for my friend, it was a ""very good"" dentist that discovered the tooth.",pos,0.8908
"check the picture below.  Use your finger in touching your tonsils and smell it.  If it smells bad,  then it comes from there.  Check if there are yellow parches too.",neg,-0.5423
You can get most of all the guy mentioned in spa..,neu,0.0
"And affordable.fennel seeds even blended cinnamon,and blended cumin",neu,0.0
 shit doesn't work!,neg,-0.5983
Get breathrx spray and a tongue scraper. 90 percent of mouth odour emanates from the tongue and it's not enough to brush the tongue because you're merely moving the bacteria around. A tongue scraper is very effective and when used with the breathrx spray will keep your breath fresh fresh for at least six hours.,pos,0.7902
 Gracias muchos! Your contributions have been immense. I think I know what to tell the next dentist I visit now! Bless up bro.,pos,0.5242
You need stozzon. Call 08188232 to order,neu,0.0
Do you floss?,neu,0.0
Just brush your teeth well; the tongue and upper part of the mouth included....twice daily sef.,pos,0.2732
And drink water regularly,neu,0.0
"bro please never take advice here seriously, people here just come here to easy off their frustrated life, they will joke at your predicament, i listen to a program recently concerning your matter where a dentist is been interviewed, the dentist made it  clear that some bad breath are from the inside not the mouth, so in your case it might be from the inside, just go to good hospital check the general welfare of  your stomach maybe there some irregularities there, God forbid sha, but just check, and note this may cost you money. It will be well with you.",pos,0.5789
You can use iron spoon to scape the parched carefully,pos,0.128
You have tonsil stones.,neu,0.0
chew enough garlic every morning and night. your problem will b over.,neg,-0.4019
" if you found out anything through what I told you,  kindly know that a dentist cannot be of any help to you,  he's just after his pay.  It would be better if you let me know what your findings are.",pos,0.8126
Make use of hydrogen peroxide to brunch one or twice monthly,neu,0.0
"first things first, do you wash your tongue? and floss? if you do, then try doing a general medical check up.",neu,0.0
 Thanks a lot for the kind words. I know it will be well.,pos,0.8126
Hey! always wash your tongue deeply 'cos there are some ciliver that is thick you are not letting go almost at you throat please wash them because they are thick things you must let go. Though i don't like peopy with mouth odour i find it hard to relate with them...,neg,-0.1285
" I couldn't determine on my own if the tonsil has yellow particles, but i 'think' I was able to touch it and the smell wasn't good at all.",neg,-0.4782
Your bad breath at this stage is symptomatic of a larger dysfunction like liver issues.,neg,-0.5859
I have a solution for you that will be a wholesome treatment.,pos,0.3182
Buy baking soda and Apple cider vinegar (with the mother) and  mix a teaspoonful of baking soda in a litre of warm water and drink it first thing in the morning. Then through out the day drink at least 5 litres of water daily for 1 week. The alternate with a cap full of Apple cider vinegar in a litre of warm water followed by 5 litres of water for another 1 week.,pos,0.4588
"The third week, do lemon or lime in a glass of warm water followed by 5 litres.  ",pos,0.2263
Note that during the first week the bad breath will be gone. The entire treatment is for your liver and kidney.,neg,-0.5423
You are actually dehydrated and the purine might make your joint painful.,neg,-0.4404
Follow through and thank me later,pos,0.3612
"d only solution is that,u will go and get your self a guava. Bcus is acidic. Just let it be wit u,inside your bag.unripe one ooo",pos,0.3182
"If you have a torchlight,  trying flashing it into your mouth while facing a mirror,  a well charged torchlight so that you'll be sure of what you're facing.  Even if you wanna do that tomorrow during the day,   it must be with a torchlight.",pos,0.3818
The 7 Easiest Ways To Whiten Your Teeth,pos,0.4215
That quote got you fucked!,neg,-0.69
Thank you.,pos,0.3612
Brush your tongue properly,neu,0.0
"...abeg go easy on the hydrigen peroxide. It is an extremely dangerous, corrosive agent.",neg,-0.1263
I actually did that. Maybe it'd be better during the day. I will give it a shot tomorrow morning. Thanks bro.,pos,0.7003
So just a few questions ,neu,0.0
Do you smoke?,neu,0.0
Do you use dental floss at all?,neu,0.0
It could be halitosis but it could be ,neu,0.0
"Has someone actually told you, that you have bad breath? ( there is a reason for asking this)",neg,-0.5423
Now this might sound strange but eating food that is laden with spices will not help matters ,neg,-0.5264
"Gastrointestinal conditions, throat (tonsillitis), Tonsiliths( which will cause really bad breath) and chest infections can also cause bad breath. Diabetes is sometimes associated with halitosis.",neg,-0.8218
